timestamp,est_x,est_y,est_z,est_qx,est_qy,est_qz,est_qw,meas_x,meas_y,meas_z,meas_qx,meas_qy,meas_qz,meas_qw,imu_x,imu_y,imu_z,gnss_age
1743698804.2255323,0.0,0.0,0.0,0.08002382714119241,-0.16790950530707047,-0.9813895568737097,-0.04771920762581,0.0,0.0,0.0,0.08002382714119241,-0.16790950530707047,-0.9813895568737097,-0.04771920762581,0.14575288686944432,-0.6181742219608741,8.492604124660899,92.19999694824219
1743698804.3254826,-0.42887743749309587,0.04515173009870255,-0.0900202523574142,0.08143032647949836,-0.1687561395192473,-0.9811242420359108,-0.04780887985993821,0.4656883890549228,-0.03164037618014777,0.000992833296123907,0.07824043120934202,-0.1675254741667301,-0.9818134864334616,-0.04308048614813337,0.5966128733770212,-0.6419510038754606,8.48356229283068,92.29999542236328
1743698804.4254358,0.20283425617210327,0.007665448624363094,-0.07743783445833487,0.0826789116828652,-0.16870711018409845,-0.9809678151123897,-0.04903319538732901,0.9319166460236152,-0.048576396037099394,-0.006221727687520525,0.07572051683326705,-0.16738307992348617,-0.9821103763659758,-0.0413342052072152,1.0710620150743764,-0.6654441293304525,8.470010777854485,92.4000015258789
1743698804.5253785,0.8604346513655416,-0.027262995592808842,-0.06499523798062515,0.08461676050576335,-0.16790821758544772,-0.9809584557686547,-0.04865534261275173,1.3976318157675534,-0.06527308342964146,-0.013315249487488032,0.07460984989007943,-0.16750939097457554,-0.982101677763146,-0.04301475060395232,1.5243975514397137,-0.6842695942626418,8.461131521407234,92.5
1743698804.6253343,1.4007982859741173,-0.04700751428955899,-0.059435858124880975,0.08636249373554929,-0.16719986136375894,-0.9809225732393279,-0.04875070610004146,1.8651517493285217,-0.07787019521370245,-0.011969162675618627,0.07391218303259002,-0.1674202391906051,-0.9822188041854794,-0.04187688399540307,2.00370257680548,-0.7105994573238428,8.448400008056252,92.5999984741211
1743698804.7252452,1.8936678604604853,-0.06446115101361433,-0.06168733706487123,0.08620866072071298,-0.1667511322956385,-0.9809615798877104,-0.04976450018909807,2.334233116128414,-0.09536908895474616,-0.016772408864493278,0.07334888990166236,-0.16769171321343632,-0.9820538105903245,-0.04549442575480289,2.461132286683067,-0.744459504560314,8.440938752460976,92.69999694824219
1743698804.8252423,2.3716047717036433,-0.08015500064732689,-0.06576516987228481,0.08635887379030069,-0.166965169643311,-0.980892142614448,-0.050153580140291365,2.805985386489788,-0.11032533849556041,-0.021161460833977682,0.07362553492898136,-0.16757112866220308,-0.9821270272005498,-0.04388279717050231,2.91960934110373,-0.7793510955304335,8.430630295771133,92.79999542236328
1743698804.9251795,2.8457339947391835,-0.09786681694015185,-0.06790211889377691,0.08696815002395263,-0.16736792725996172,-0.98073189545776,-0.05088680612835459,3.279212215191409,-0.13103722013895228,-0.0216142213804325,0.0711527369549437,-0.16750843971133358,-0.9823492036454345,-0.04322328939906861,3.407816825390204,-0.8074346082531174,8.420762721600596,92.9000015258789
1743698805.0251265,3.3188474342104284,-0.11343784582890265,-0.0705119877785429,0.08725519271412162,-0.16851188046597393,-0.980440706241114,-0.0522139735288244,3.7536911837857647,-0.1478641164621598,-0.022750899745248146,0.07166083824535674,-0.16764806472564941,-0.9822054243373625,-0.0450705564418602,3.873387282830143,-0.8372975204366007,8.409758192106905,93.0
1743698805.1250737,3.793408048619467,-0.1431751816442357,-0.07421618047921866,0.08684823592485462,-0.17056382102334927,-0.9800560918393034,-0.05343616493842348,4.2310822330755915,-0.185418866183882,-0.024336259584472764,0.07131144681732252,-0.16774156507980936,-0.9821544436932149,-0.04636910211625522,4.365736544832878,-0.8742006481320941,8.396903019972001,93.0999984741211
1743698805.2250361,4.274301935538968,-0.17542073573642716,-0.07323845803022547,0.08692957030229138,-0.17056767116587448,-0.9800221673822189,-0.05391169446017367,4.715208524359955,-0.2174217803738802,-0.02279704865264819,0.07200500035215701,-0.16774822206215786,-0.9821022014215184,-0.04637973568572823,4.833972974491101,-0.9055593101138139,8.386226309260621,93.19999694824219
1743698805.3249767,4.754112829325523,-0.2076494706196091,-0.06906509483050055,0.08631304879975951,-0.16859765355235992,-0.9803891738563199,-0.05442386065735594,5.195710160243528,-0.2485624923229753,-0.0193330594205049,0.07390118375221555,-0.16785331482434745,-0.9818870418875927,-0.047557509561925615,5.290426727837673,-0.9320440032354154,8.378145895959053,93.29999542236328
1743698805.424928,5.23532630160806,-0.2359720508047873,-0.06576019512956194,0.08561517610715651,-0.16788570389463342,-0.9805557144725353,-0.05472588841855092,5.680068569172464,-0.2762299374423561,-0.01697376300687006,0.07633533081033747,-0.16781182493850752,-0.981744844228313,-0.04678856176470031,5.800271469421134,-0.9681735373408544,8.367113844880038,93.4000015258789
1743698805.5248787,5.719965443544118,-0.263261737684154,-0.061336595332246474,0.08527899767303775,-0.16742747708898725,-0.9806293106765598,-0.0553325176863824,6.168456410832333,-0.3032028466459539,-0.01059134251352651,0.0781859364557292,-0.16779545334317275,-0.9816183256001638,-0.04644467702364463,6.2781482629186955,-1.003684158440434,8.360484144329392,93.5
